label_id	morphocontext_clust_color	gene_clust_color	manually_segm_color
1697.0	255-152-223-138	255-140-86-75	255-158-218-229
1698.0	255-152-223-138	255-158-218-229	255-158-218-229
1701.0	0-0-0-0	255-152-223-138	0-0-0-0
1702.0	255-44-160-44	255-158-218-229	255-44-160-44
1703.0	255-44-160-44	255-158-218-229	255-44-160-44
1704.0	255-44-160-44	255-158-218-229	255-158-218-229
1705.0	255-44-160-44	255-158-218-229	255-158-218-229
1707.0	0-0-0-0	255-140-86-75	0-0-0-0
1708.0	255-44-160-44	255-140-86-75	0-0-0-0
1709.0	255-152-223-138	255-152-223-138	255-152-223-138
1710.0	255-152-223-138	0-0-0-0	255-127-127-127
1711.0	0-0-0-0	0-0-0-0	0-0-0-0
1713.0	255-152-223-138	255-152-223-138	0-0-0-0
1715.0	255-219-219-141	255-44-160-44	255-127-127-127
1717.0	255-219-219-141	255-219-219-141	255-219-219-141
1718.0	255-44-160-44	255-140-86-75	255-188-189-34
1719.0	255-44-160-44	255-140-86-75	255-188-189-34
1720.0	255-44-160-44	255-158-218-229	255-188-189-34
1721.0	255-44-160-44	255-140-86-75	0-0-0-0
1726.0	255-44-160-44	255-44-160-44	255-44-160-44
1727.0	255-44-160-44	255-44-160-44	255-44-160-44
1728.0	255-44-160-44	255-44-160-44	255-44-160-44
1730.0	255-44-160-44	255-44-160-44	255-44-160-44
1731.0	255-44-160-44	255-44-160-44	255-44-160-44
1732.0	255-44-160-44	255-44-160-44	255-44-160-44
1735.0	255-44-160-44	255-44-160-44	255-44-160-44
1737.0	255-219-219-141	255-219-219-141	255-219-219-141
1738.0	255-219-219-141	255-219-219-141	255-219-219-141
1739.0	255-219-219-141	255-219-219-141	255-219-219-141
1740.0	255-219-219-141	255-219-219-141	255-219-219-141
1742.0	255-219-219-141	255-219-219-141	255-219-219-141
1743.0	255-44-160-44	255-158-218-229	255-188-189-34
1744.0	255-44-160-44	255-158-218-229	0-0-0-0
1745.0	0-0-0-0	255-140-86-75	0-0-0-0
1747.0	255-152-223-138	255-44-160-44	255-152-223-138
1750.0	255-44-160-44	255-44-160-44	255-44-160-44
1752.0	255-219-219-141	255-219-219-141	255-219-219-141
1753.0	255-219-219-141	255-219-219-141	255-219-219-141
1754.0	255-219-219-141	255-219-219-141	255-219-219-141
1755.0	255-219-219-141	255-219-219-141	255-219-219-141
1756.0	255-219-219-141	255-219-219-141	255-219-219-141
1757.0	255-219-219-141	255-219-219-141	255-219-219-141
1758.0	255-219-219-141	255-219-219-141	255-219-219-141
1761.0	255-219-219-141	255-219-219-141	255-219-219-141
1762.0	255-219-219-141	255-219-219-141	255-219-219-141
1763.0	255-219-219-141	255-219-219-141	255-219-219-141
1764.0	255-219-219-141	255-219-219-141	255-219-219-141
1765.0	255-219-219-141	255-219-219-141	255-219-219-141
1766.0	255-219-219-141	255-158-218-229	255-219-219-141
1767.0	255-219-219-141	0-0-0-0	0-0-0-0
1768.0	255-44-160-44	255-158-218-229	255-219-219-141
1772.0	255-44-160-44	255-44-160-44	255-44-160-44
1773.0	255-44-160-44	255-44-160-44	255-44-160-44
1776.0	255-44-160-44	255-44-160-44	255-44-160-44
1777.0	255-44-160-44	255-44-160-44	255-44-160-44
1778.0	255-44-160-44	255-158-218-229	255-158-218-229
1779.0	255-44-160-44	255-140-86-75	255-188-189-34
1781.0	255-219-219-141	255-219-219-141	255-188-189-34
1783.0	255-219-219-141	255-219-219-141	255-219-219-141
1784.0	255-219-219-141	255-158-218-229	255-219-219-141
1785.0	0-0-0-0	255-31-119-180	0-0-0-0
1787.0	255-152-223-138	255-44-160-44	255-152-223-138
1790.0	255-152-223-138	255-158-218-229	255-158-218-229
1791.0	255-152-223-138	255-158-218-229	255-158-218-229
1792.0	255-219-219-141	255-158-218-229	255-158-218-229
1793.0	255-44-160-44	255-158-218-229	255-158-218-229
1795.0	255-44-160-44	255-158-218-229	255-188-189-34
1796.0	255-44-160-44	255-140-86-75	255-188-189-34
1797.0	255-44-160-44	255-140-86-75	255-188-189-34
1799.0	255-219-219-141	255-219-219-141	255-188-189-34
1800.0	255-44-160-44	255-140-86-75	255-188-189-34
1801.0	255-44-160-44	255-219-219-141	255-188-189-34
1802.0	255-219-219-141	255-158-218-229	255-219-219-141
1803.0	255-219-219-141	255-158-218-229	255-219-219-141
1804.0	255-219-219-141	255-158-218-229	255-219-219-141
1806.0	255-152-223-138	255-158-218-229	255-158-218-229
1808.0	255-152-223-138	255-158-218-229	255-158-218-229
1813.0	255-44-160-44	255-158-218-229	0-0-0-0
1815.0	255-44-160-44	255-44-160-44	255-44-160-44
1816.0	255-152-223-138	255-44-160-44	255-152-223-138
1817.0	255-152-223-138	255-44-160-44	255-152-223-138
1818.0	255-152-223-138	255-158-218-229	255-152-223-138
1825.0	255-44-160-44	255-44-160-44	255-44-160-44
1828.0	255-44-160-44	255-44-160-44	255-44-160-44
1831.0	255-44-160-44	255-44-160-44	255-44-160-44
1832.0	255-44-160-44	255-44-160-44	255-44-160-44
1834.0	255-44-160-44	255-44-160-44	255-44-160-44
1836.0	255-152-223-138	255-158-218-229	255-152-223-138
1837.0	255-44-160-44	255-44-160-44	255-44-160-44
1843.0	255-44-160-44	255-44-160-44	255-44-160-44
1844.0	255-44-160-44	255-44-160-44	255-44-160-44
1845.0	255-44-160-44	255-44-160-44	255-44-160-44
1846.0	255-44-160-44	255-44-160-44	255-44-160-44
1847.0	255-44-160-44	255-44-160-44	255-44-160-44
1848.0	255-44-160-44	255-44-160-44	255-44-160-44
1849.0	255-44-160-44	255-44-160-44	255-44-160-44
1850.0	255-44-160-44	255-158-218-229	255-44-160-44
1852.0	255-44-160-44	255-44-160-44	255-44-160-44
1854.0	255-152-223-138	255-158-218-229	255-158-218-229
1855.0	255-152-223-138	255-158-218-229	255-158-218-229
1856.0	255-152-223-138	255-158-218-229	255-158-218-229
1857.0	255-44-160-44	255-158-218-229	0-0-0-0
1862.0	255-44-160-44	255-44-160-44	255-44-160-44
1863.0	255-44-160-44	255-158-218-229	255-44-160-44
1864.0	255-44-160-44	255-44-160-44	255-44-160-44
1865.0	255-44-160-44	255-158-218-229	255-158-218-229
1866.0	255-44-160-44	255-44-160-44	255-44-160-44
1868.0	255-44-160-44	255-158-218-229	255-188-189-34
1869.0	255-44-160-44	255-158-218-229	255-158-218-229
1870.0	255-152-223-138	255-140-86-75	255-158-218-229
1873.0	255-152-223-138	255-152-223-138	255-152-223-138
1874.0	255-152-223-138	255-152-223-138	255-152-223-138
1877.0	255-152-223-138	255-44-160-44	0-0-0-0
1879.0	0-0-0-0	0-0-0-0	0-0-0-0
1883.0	255-152-223-138	0-0-0-0	0-0-0-0
1885.0	255-219-219-141	255-219-219-141	255-219-219-141
1886.0	255-219-219-141	255-219-219-141	255-219-219-141
1887.0	255-219-219-141	255-219-219-141	255-219-219-141
1888.0	255-219-219-141	255-158-218-229	255-219-219-141
1889.0	255-219-219-141	255-219-219-141	255-219-219-141
1890.0	255-44-160-44	255-219-219-141	255-188-189-34
1893.0	255-44-160-44	255-219-219-141	255-188-189-34
1894.0	255-44-160-44	255-219-219-141	255-188-189-34
1895.0	255-44-160-44	255-140-86-75	255-188-189-34
1896.0	255-44-160-44	255-219-219-141	255-188-189-34
1897.0	255-44-160-44	255-140-86-75	255-188-189-34
1898.0	255-44-160-44	255-140-86-75	0-0-0-0
1899.0	255-152-223-138	255-152-223-138	255-152-223-138
1900.0	255-44-160-44	255-44-160-44	255-44-160-44
1901.0	255-44-160-44	255-44-160-44	255-44-160-44
1902.0	255-44-160-44	255-44-160-44	255-44-160-44
1904.0	255-44-160-44	255-44-160-44	255-44-160-44
1905.0	255-44-160-44	255-44-160-44	255-44-160-44
1907.0	255-44-160-44	255-44-160-44	255-44-160-44
1908.0	255-44-160-44	255-44-160-44	255-44-160-44
1909.0	255-44-160-44	255-44-160-44	255-44-160-44
1911.0	0-0-0-0	0-0-0-0	0-0-0-0
1912.0	255-219-219-141	255-219-219-141	255-219-219-141
1913.0	255-219-219-141	255-197-176-213	255-219-219-141
1917.0	255-44-160-44	255-219-219-141	255-188-189-34
1918.0	255-44-160-44	255-219-219-141	255-188-189-34
1919.0	0-0-0-0	255-44-160-44	255-152-223-138
1920.0	255-44-160-44	255-44-160-44	255-44-160-44
1921.0	255-44-160-44	255-44-160-44	255-44-160-44
1922.0	255-44-160-44	255-44-160-44	255-44-160-44
1923.0	255-44-160-44	255-44-160-44	255-44-160-44
1924.0	255-44-160-44	255-44-160-44	255-44-160-44
1925.0	255-44-160-44	255-44-160-44	255-44-160-44
1927.0	255-44-160-44	255-44-160-44	255-44-160-44
1928.0	255-44-160-44	255-44-160-44	255-44-160-44
1929.0	255-44-160-44	255-44-160-44	255-44-160-44
1930.0	255-44-160-44	255-44-160-44	255-44-160-44
1931.0	255-44-160-44	255-44-160-44	255-44-160-44
1932.0	255-219-219-141	255-158-218-229	255-158-218-229
1933.0	255-219-219-141	255-219-219-141	255-219-219-141
1934.0	255-219-219-141	255-219-219-141	0-0-0-0
1935.0	255-219-219-141	255-219-219-141	255-219-219-141
1936.0	255-219-219-141	255-219-219-141	255-219-219-141
1938.0	255-152-223-138	255-44-160-44	255-152-223-138
1939.0	255-44-160-44	255-44-160-44	255-44-160-44
1941.0	255-44-160-44	255-44-160-44	255-44-160-44
1942.0	255-44-160-44	255-44-160-44	255-44-160-44
1945.0	255-219-219-141	255-219-219-141	255-219-219-141
1948.0	255-219-219-141	255-219-219-141	255-219-219-141
1949.0	255-219-219-141	255-219-219-141	255-219-219-141
1950.0	255-219-219-141	255-219-219-141	255-219-219-141
1952.0	255-219-219-141	255-219-219-141	255-219-219-141
1954.0	255-219-219-141	255-31-119-180	255-219-219-141
1956.0	0-0-0-0	0-0-0-0	0-0-0-0
1958.0	255-152-223-138	255-44-160-44	255-152-223-138
1959.0	255-44-160-44	255-158-218-229	255-44-160-44
1960.0	255-44-160-44	255-158-218-229	255-158-218-229
1961.0	255-44-160-44	255-158-218-229	255-158-218-229
1962.0	0-0-0-0	255-158-218-229	255-158-218-229
1963.0	0-0-0-0	255-158-218-229	0-0-0-0
1967.0	255-219-219-141	255-219-219-141	255-219-219-141
1969.0	255-219-219-141	255-158-218-229	255-219-219-141
1970.0	0-0-0-0	255-158-218-229	255-219-219-141
1971.0	0-0-0-0	255-158-218-229	0-0-0-0
1973.0	255-158-218-229	255-158-218-229	255-158-218-229
1974.0	255-152-223-138	255-158-218-229	0-0-0-0
1975.0	255-152-223-138	255-158-218-229	0-0-0-0
1978.0	255-152-223-138	255-158-218-229	0-0-0-0
1980.0	255-152-223-138	255-152-223-138	255-152-223-138
1981.0	255-152-223-138	255-152-223-138	255-152-223-138
1983.0	255-152-223-138	255-44-160-44	255-152-223-138
1984.0	255-44-160-44	255-44-160-44	255-44-160-44
1985.0	255-152-223-138	255-44-160-44	255-152-223-138
1988.0	255-44-160-44	255-44-160-44	255-44-160-44
1989.0	255-44-160-44	255-44-160-44	255-44-160-44
1990.0	255-44-160-44	255-44-160-44	255-44-160-44
1991.0	255-44-160-44	255-44-160-44	255-44-160-44
1992.0	255-44-160-44	255-44-160-44	255-44-160-44
1994.0	255-44-160-44	255-44-160-44	255-44-160-44
1995.0	255-44-160-44	255-44-160-44	255-44-160-44
1996.0	255-44-160-44	255-44-160-44	255-44-160-44
1997.0	0-0-0-0	255-44-160-44	0-0-0-0
1998.0	255-44-160-44	255-44-160-44	255-44-160-44
1999.0	255-44-160-44	255-44-160-44	255-44-160-44
2000.0	255-152-223-138	255-152-223-138	255-152-223-138
2001.0	255-152-223-138	255-152-223-138	255-44-160-44
2002.0	255-152-223-138	0-0-0-0	255-127-127-127
2003.0	255-152-223-138	255-44-160-44	255-44-160-44
2004.0	255-44-160-44	255-44-160-44	255-44-160-44
2005.0	255-152-223-138	255-44-160-44	255-44-160-44
2006.0	255-44-160-44	255-44-160-44	255-44-160-44
2007.0	255-44-160-44	255-44-160-44	255-44-160-44
2008.0	255-44-160-44	255-44-160-44	255-44-160-44
2009.0	255-44-160-44	255-44-160-44	255-44-160-44
2010.0	255-44-160-44	255-44-160-44	255-44-160-44
2012.0	255-152-223-138	255-158-218-229	255-158-218-229
2013.0	255-152-223-138	255-158-218-229	0-0-0-0
2014.0	0-0-0-0	255-158-218-229	0-0-0-0
2017.0	0-0-0-0	0-0-0-0	0-0-0-0
2018.0	255-152-223-138	255-152-223-138	0-0-0-0
2019.0	255-152-223-138	0-0-0-0	0-0-0-0
2021.0	255-44-160-44	255-158-218-229	255-158-218-229
2022.0	255-44-160-44	255-158-218-229	255-158-218-229
2023.0	255-44-160-44	255-158-218-229	255-158-218-229
2024.0	255-44-160-44	255-158-218-229	255-158-218-229
2025.0	255-44-160-44	255-158-218-229	255-158-218-229
2026.0	255-44-160-44	255-158-218-229	255-158-218-229
2027.0	255-44-160-44	255-158-218-229	255-158-218-229
2029.0	255-152-223-138	255-152-223-138	255-152-223-138
2031.0	255-152-223-138	0-0-0-0	255-127-127-127
2032.0	0-0-0-0	255-152-223-138	0-0-0-0
2033.0	0-0-0-0	0-0-0-0	0-0-0-0
2035.0	255-219-219-141	255-219-219-141	255-219-219-141
2036.0	255-219-219-141	255-44-160-44	255-219-219-141
2037.0	255-219-219-141	255-158-218-229	255-158-218-229
2038.0	255-219-219-141	255-219-219-141	255-219-219-141
2039.0	255-219-219-141	255-158-218-229	255-158-218-229
2044.0	0-0-0-0	0-0-0-0	0-0-0-0
2045.0	255-44-160-44	255-44-160-44	255-44-160-44
2047.0	255-44-160-44	255-44-160-44	255-44-160-44
2048.0	255-44-160-44	255-44-160-44	255-44-160-44
2049.0	255-44-160-44	255-44-160-44	255-44-160-44
2050.0	255-44-160-44	255-44-160-44	255-44-160-44
2052.0	255-44-160-44	255-44-160-44	255-44-160-44
2053.0	255-44-160-44	255-44-160-44	255-44-160-44
2055.0	255-44-160-44	255-44-160-44	255-44-160-44
2056.0	255-44-160-44	255-44-160-44	255-44-160-44
2057.0	255-44-160-44	255-44-160-44	255-44-160-44
2058.0	255-152-223-138	0-0-0-0	0-0-0-0
2059.0	255-219-219-141	255-219-219-141	255-219-219-141
2060.0	255-152-223-138	0-0-0-0	0-0-0-0
2062.0	255-219-219-141	255-219-219-141	255-219-219-141
2063.0	255-219-219-141	255-197-176-213	0-0-0-0
2064.0	255-219-219-141	255-219-219-141	255-219-219-141
2065.0	255-219-219-141	255-219-219-141	255-219-219-141
2066.0	255-219-219-141	255-219-219-141	255-219-219-141
2067.0	255-219-219-141	255-219-219-141	255-219-219-141
2068.0	255-219-219-141	255-219-219-141	255-219-219-141
2069.0	255-44-160-44	255-219-219-141	255-188-189-34
2070.0	255-44-160-44	255-140-86-75	255-188-189-34
2071.0	255-44-160-44	255-219-219-141	255-188-189-34
2072.0	0-0-0-0	255-158-218-229	255-188-189-34
2075.0	255-152-223-138	255-44-160-44	255-152-223-138
2076.0	255-44-160-44	255-44-160-44	255-44-160-44
2077.0	255-44-160-44	255-44-160-44	255-44-160-44
2079.0	255-44-160-44	255-44-160-44	255-44-160-44
2080.0	255-44-160-44	255-44-160-44	255-44-160-44
2081.0	255-44-160-44	255-44-160-44	255-44-160-44
2082.0	255-44-160-44	255-44-160-44	255-44-160-44
2083.0	255-219-219-141	255-158-218-229	255-158-218-229
2084.0	255-219-219-141	255-219-219-141	255-219-219-141
2085.0	255-219-219-141	255-219-219-141	255-219-219-141
2086.0	255-219-219-141	255-219-219-141	255-219-219-141
2088.0	255-219-219-141	255-219-219-141	255-219-219-141
2089.0	255-219-219-141	255-219-219-141	255-219-219-141
2090.0	255-219-219-141	255-219-219-141	255-219-219-141
2091.0	255-219-219-141	255-219-219-141	255-219-219-141
2094.0	255-219-219-141	255-219-219-141	255-219-219-141
2095.0	0-0-0-0	255-219-219-141	255-219-219-141
2096.0	255-219-219-141	255-219-219-141	255-219-219-141
2097.0	255-219-219-141	255-219-219-141	255-219-219-141
2098.0	255-219-219-141	255-219-219-141	255-219-219-141
2101.0	255-152-223-138	255-44-160-44	255-152-223-138
2105.0	255-44-160-44	255-158-218-229	255-44-160-44
2109.0	255-44-160-44	255-158-218-229	255-158-218-229
2110.0	255-219-219-141	255-158-218-229	255-158-218-229
2111.0	255-219-219-141	255-219-219-141	255-219-219-141
2112.0	255-219-219-141	255-219-219-141	255-219-219-141
2113.0	255-219-219-141	255-219-219-141	255-219-219-141
2114.0	255-219-219-141	255-219-219-141	255-219-219-141
2115.0	255-219-219-141	255-219-219-141	255-219-219-141
2116.0	255-219-219-141	255-31-119-180	255-219-219-141
2117.0	255-152-223-138	255-158-218-229	255-152-223-138
2119.0	255-44-160-44	255-158-218-229	0-0-0-0
2120.0	255-44-160-44	255-158-218-229	255-158-218-229
2121.0	255-44-160-44	255-44-160-44	255-158-218-229
2122.0	255-44-160-44	255-158-218-229	255-158-218-229
2123.0	255-44-160-44	255-158-218-229	255-158-218-229
2126.0	255-219-219-141	255-219-219-141	255-219-219-141
2129.0	255-158-218-229	255-158-218-229	255-158-218-229
2131.0	255-152-223-138	255-158-218-229	255-158-218-229
2132.0	255-219-219-141	255-158-218-229	255-158-218-229
2133.0	255-219-219-141	255-158-218-229	255-158-218-229
2134.0	255-219-219-141	255-158-218-229	255-158-218-229
2135.0	255-219-219-141	255-158-218-229	255-158-218-229
2136.0	255-44-160-44	255-219-219-141	255-188-189-34
2137.0	255-44-160-44	255-158-218-229	255-188-189-34
2138.0	255-44-160-44	255-158-218-229	255-188-189-34
2139.0	255-44-160-44	255-219-219-141	255-188-189-34
2140.0	255-44-160-44	255-158-218-229	255-188-189-34
2143.0	255-219-219-141	255-219-219-141	255-219-219-141
2146.0	255-152-223-138	255-152-223-138	255-152-223-138
2147.0	255-152-223-138	255-152-223-138	255-152-223-138
2148.0	255-152-223-138	255-44-160-44	255-152-223-138
2149.0	255-152-223-138	255-158-218-229	255-152-223-138
2151.0	255-44-160-44	255-44-160-44	255-44-160-44
2154.0	255-44-160-44	255-44-160-44	255-44-160-44
2155.0	255-44-160-44	255-44-160-44	255-44-160-44
2156.0	0-0-0-0	255-44-160-44	255-44-160-44
2157.0	255-44-160-44	255-44-160-44	255-44-160-44
2161.0	255-158-218-229	255-158-218-229	255-158-218-229
2164.0	255-152-223-138	255-152-223-138	255-127-127-127
2167.0	255-152-223-138	255-44-160-44	255-44-160-44
2168.0	255-44-160-44	255-44-160-44	255-44-160-44
2169.0	255-44-160-44	255-44-160-44	255-44-160-44
2170.0	255-44-160-44	255-44-160-44	255-44-160-44
2173.0	255-44-160-44	255-158-218-229	255-44-160-44
2174.0	255-44-160-44	255-44-160-44	255-44-160-44
2175.0	255-152-223-138	255-158-218-229	255-158-218-229
2176.0	255-152-223-138	255-158-218-229	255-158-218-229
2180.0	0-0-0-0	255-152-223-138	0-0-0-0
2181.0	255-44-160-44	255-44-160-44	255-44-160-44
2183.0	255-44-160-44	255-158-218-229	255-158-218-229
2186.0	255-44-160-44	255-158-218-229	255-158-218-229
2190.0	255-152-223-138	255-44-160-44	255-127-127-127
2191.0	0-0-0-0	0-0-0-0	0-0-0-0
2192.0	255-44-160-44	255-44-160-44	255-127-127-127
2193.0	0-0-0-0	0-0-0-0	0-0-0-0
2194.0	255-219-219-141	255-158-218-229	255-219-219-141
2195.0	255-219-219-141	255-219-219-141	255-219-219-141
2196.0	255-44-160-44	255-219-219-141	255-188-189-34
2197.0	255-44-160-44	255-140-86-75	255-188-189-34
2199.0	255-44-160-44	255-219-219-141	255-188-189-34
2200.0	255-44-160-44	255-158-218-229	255-158-218-229
2204.0	0-0-0-0	0-0-0-0	0-0-0-0
2205.0	0-0-0-0	0-0-0-0	0-0-0-0
2207.0	255-44-160-44	255-44-160-44	255-44-160-44
2209.0	255-44-160-44	255-44-160-44	255-44-160-44
2210.0	255-44-160-44	255-44-160-44	255-44-160-44
2215.0	255-44-160-44	255-44-160-44	255-44-160-44
2216.0	0-0-0-0	0-0-0-0	0-0-0-0
2219.0	255-219-219-141	255-219-219-141	255-219-219-141
2220.0	255-219-219-141	255-219-219-141	255-219-219-141
2221.0	255-44-160-44	255-219-219-141	255-188-189-34
2228.0	0-0-0-0	255-44-160-44	255-44-160-44
2229.0	255-44-160-44	255-44-160-44	255-44-160-44
2230.0	255-44-160-44	255-44-160-44	255-44-160-44
2234.0	255-44-160-44	255-44-160-44	255-44-160-44
2235.0	255-44-160-44	255-44-160-44	255-44-160-44
2236.0	255-44-160-44	255-44-160-44	255-127-127-127
2237.0	255-219-219-141	255-219-219-141	255-219-219-141
2238.0	255-219-219-141	255-219-219-141	255-219-219-141
2239.0	255-219-219-141	255-219-219-141	255-219-219-141
2240.0	255-219-219-141	255-219-219-141	255-219-219-141
2241.0	255-44-160-44	255-158-218-229	255-219-219-141
2242.0	255-44-160-44	255-158-218-229	255-219-219-141
2245.0	255-152-223-138	255-44-160-44	0-0-0-0
2246.0	255-44-160-44	255-44-160-44	255-44-160-44
2248.0	255-219-219-141	255-158-218-229	255-158-218-229
2249.0	255-219-219-141	255-44-160-44	255-158-218-229
2250.0	255-219-219-141	255-158-218-229	255-158-218-229
2251.0	255-219-219-141	255-219-219-141	255-219-219-141
2252.0	255-219-219-141	255-219-219-141	255-219-219-141
2253.0	255-219-219-141	255-219-219-141	255-219-219-141
2255.0	255-219-219-141	255-219-219-141	255-219-219-141
2256.0	255-219-219-141	255-219-219-141	255-219-219-141
2257.0	255-219-219-141	255-219-219-141	255-219-219-141
2259.0	255-219-219-141	255-219-219-141	255-219-219-141
2261.0	255-219-219-141	255-31-119-180	255-219-219-141
2262.0	255-219-219-141	255-219-219-141	255-219-219-141
2263.0	255-219-219-141	255-31-119-180	255-219-219-141
2264.0	255-219-219-141	255-158-218-229	0-0-0-0
2265.0	0-0-0-0	255-31-119-180	255-219-219-141
2268.0	255-44-160-44	255-158-218-229	255-158-218-229
2269.0	255-44-160-44	255-158-218-229	255-158-218-229
2270.0	255-219-219-141	255-158-218-229	255-158-218-229
2272.0	255-44-160-44	255-158-218-229	255-158-218-229
2274.0	255-44-160-44	255-158-218-229	255-158-218-229
2278.0	255-219-219-141	255-158-218-229	255-188-189-34
2279.0	255-219-219-141	255-158-218-229	255-188-189-34
2281.0	255-219-219-141	255-219-219-141	255-219-219-141
2282.0	0-0-0-0	255-158-218-229	0-0-0-0
2284.0	255-158-218-229	255-158-218-229	255-158-218-229
2285.0	255-152-223-138	255-158-218-229	255-158-218-229
2286.0	255-219-219-141	255-158-218-229	255-158-218-229
2287.0	255-152-223-138	255-158-218-229	255-158-218-229
2288.0	255-158-218-229	255-158-218-229	255-158-218-229
2289.0	255-44-160-44	255-158-218-229	255-158-218-229
2292.0	255-152-223-138	255-158-218-229	0-0-0-0
2293.0	255-44-160-44	255-219-219-141	255-188-189-34
2294.0	255-44-160-44	255-158-218-229	255-188-189-34
2295.0	255-44-160-44	255-158-218-229	255-188-189-34
2296.0	255-44-160-44	255-158-218-229	255-188-189-34
2297.0	255-44-160-44	255-158-218-229	255-188-189-34
2298.0	255-44-160-44	255-158-218-229	255-188-189-34
2299.0	255-44-160-44	255-219-219-141	255-188-189-34
2304.0	0-0-0-0	255-158-218-229	0-0-0-0
2308.0	0-0-0-0	255-44-160-44	0-0-0-0
2309.0	0-0-0-0	0-0-0-0	0-0-0-0
2311.0	255-44-160-44	255-44-160-44	255-44-160-44
2312.0	255-44-160-44	255-44-160-44	255-44-160-44
2313.0	0-0-0-0	255-44-160-44	255-152-223-138
2317.0	255-44-160-44	255-44-160-44	255-44-160-44
2318.0	255-44-160-44	255-44-160-44	255-44-160-44
2319.0	255-44-160-44	255-44-160-44	255-44-160-44
2320.0	255-152-223-138	255-152-223-138	255-127-127-127
2321.0	255-152-223-138	255-44-160-44	255-127-127-127
